Region,País,Años,Sexo,15-19 Años,20-24 Años,N° de suicidios,G 15-19 Años,G 20-24 Años
Asia,Japan,2009,masculino,297.0,1029.0,1326.0,Generación Y,Generación Y
Asia,Japan,2010,femenino,150.0,358.0,508.0,Generación Y,Generación Y
Asia,Japan,2010,masculino,301.0,1014.0,1315.0,Generación Y,Generación Y
Asia,Japan,2011,femenino,167.0,449.0,616.0,Generación Y,Generación Y
Asia,Japan,2011,masculino,342.0,962.0,1304.0,Generación Y,Generación Y
Asia,Japan,2012,femenino,164.0,331.0,495.0,Generación Y/Generación Z,Generación Y
Asia,Japan,2012,masculino,346.0,948.0,1294.0,Generación Y/Generación Z,Generación Y
Asia,Japan,2013,femenino,134.0,333.0,467.0,Generación Y/Generación Z,Generación Y
Asia,Japan,2013,masculino,321.0,921.0,1242.0,Generación Y/Generación Z,Generación Y
Asia,Japan,2014,femenino,122.0,310.0,432.0,Generación Y/Generación Z,Generación Y
Asia,Japan,2014,masculino,312.0,868.0,1180.0,Generación Y/Generación Z,Generación Y
Asia,Japan,2015,femenino,137.0,271.0,408.0,Generación Y/Generación Z,Generación Y
Asia,Japan,2015,masculino,310.0,781.0,1091.0,Generación Y/Generación Z,Generación Y
Asia,Japan,2016,femenino,129.0,256.0,385.0,Generación Z,Generación Y
Asia,Japan,2016,masculino,301.0,745.0,1046.0,Generación Z,Generación Y
Asia,Japan,2017,femenino,123.0,281.0,404.0,Generación Z,Generación Y/Generación Z
Asia,Japan,2017,masculino,338.0,775.0,1113.0,Generación Z,Generación Y/Generación Z
Asia,Japan,2018,femenino,196.0,303.0,499.0,Generación Z,Generación Y/Generación Z
Asia,Japan,2018,masculino,307.0,742.0,1049.0,Generación Z,Generación Y/Generación Z
Asia,Japan,2019,femenino,178.0,292.0,470.0,Generación Z,Generación Y/Generación Z
Asia,Japan,2019,masculino,386.0,748.0,1134.0,Generación Z,Generación Y/Generación Z
Asia,Japan,2020,femenino,244.0,414.0,658.0,Generación Z,Generación Y/Generación Z
Asia,Japan,2020,masculino,398.0,829.0,1227.0,Generación Z,Generación Y/Generación Z
Asia,Jordan,2009,masculino,2.0,2.0,4.0,Generación Y,Generación Y
Asia,Jordan,2010,femenino,1.0,0.0,1.0,Generación Y,Generación Y
Asia,Jordan,2010,masculino,2.0,3.0,5.0,Generación Y,Generación Y
Asia,Jordan,2011,masculino,2.0,5.0,7.0,Generación Y,Generación Y
Asia,Jordan,2012,femenino,3.0,1.0,4.0,Generación Y/Generación Z,Generación Y
Asia,Jordan,2012,masculino,3.0,6.0,9.0,Generación Y/Generación Z,Generación Y
Asia,Jordan,2015,femenino,1.0,0.0,1.0,Generación Y/Generación Z,Generación Y
Asia,Jordan,2015,masculino,1.0,2.0,3.0,Generación Y/Generación Z,Generación Y
Asia,Jordan,2016,masculino,1.0,1.0,2.0,Generación Z,Generación Y
Asia,Jordan,2017,femenino,1.0,1.0,2.0,Generación Z,Generación Y/Generación Z
Asia,Jordan,2017,masculino,0.0,2.0,2.0,Generación Z,Generación Y/Generación Z
Asia,Jordan,2018,masculino,0.0,3.0,3.0,Generación Z,Generación Y/Generación Z
Asia,Kazakhstan,1981,femenino,52.0,63.0,115.0,Boomers/Generación X,Boomers
Asia,Kazakhstan,1981,masculino,104.0,299.0,403.0,Boomers/Generación X,Boomers
Asia,Kazakhstan,1982,femenino,36.0,52.0,88.0,Boomers/Generación X,Boomers
Asia,Kazakhstan,1982,masculino,107.0,295.0,402.0,Boomers/Generación X,Boomers
Asia,Kazakhstan,1985,femenino,45.0,67.0,112.0,Generación X,Boomers/Generación X
Asia,Kazakhstan,1985,masculino,133.0,286.0,419.0,Generación X,Boomers/Generación X
Asia,Kazakhstan,1986,femenino,32.0,40.0,72.0,Generación X,Boomers/Generación X
Asia,Kazakhstan,1986,masculino,132.0,201.0,333.0,Generación X,Boomers/Generación X
Asia,Kazakhstan,1987,femenino,48.0,59.0,107.0,Generación X,Boomers/Generación X
Asia,Kazakhstan,1987,masculino,110.0,201.0,311.0,Generación X,Boomers/Generación X
Asia,Kazakhstan,1988,femenino,53.0,58.0,111.0,Generación X,Boomers/Generación X
Asia,Kazakhstan,1988,masculino,137.0,197.0,334.0,Generación X,Boomers/Generación X
Asia,Kazakhstan,1989,femenino,75.0,57.0,132.0,Generación X,Generación X
Asia,Kazakhstan,1989,masculino,158.0,219.0,377.0,Generación X,Generación X
Asia,Kazakhstan,1990,femenino,81.0,89.0,170.0,Generación X,Generación X
Asia,Kazakhstan,1990,masculino,156.0,219.0,375.0,Generación X,Generación X
Asia,Kazakhstan,1991,femenino,77.0,62.0,139.0,Generación X,Generación X
Asia,Kazakhstan,1991,masculino,184.0,221.0,405.0,Generación X,Generación X
Asia,Kazakhstan,1992,femenino,81.0,63.0,144.0,Generación X,Generación X
Asia,Kazakhstan,1992,masculino,220.0,233.0,453.0,Generación X,Generación X
Asia,Kazakhstan,1993,femenino,106.0,67.0,173.0,Generación X,Generación X
Asia,Kazakhstan,1993,masculino,255.0,319.0,574.0,Generación X,Generación X
Asia,Kazakhstan,1994,femenino,79.0,70.0,149.0,Generación X,Generación X
Asia,Kazakhstan,1994,masculino,208.0,312.0,520.0,Generación X,Generación X
Asia,Kazakhstan,1995,femenino,69.0,76.0,145.0,Generación X,Generación X
Asia,Kazakhstan,1995,masculino,222.0,400.0,622.0,Generación X,Generación X
Asia,Kazakhstan,1996,femenino,74.0,84.0,158.0,Generación X,Generación X
Asia,Kazakhstan,1996,masculino,238.0,397.0,635.0,Generación X,Generación X
Asia,Kazakhstan,1997,femenino,96.0,79.0,175.0,Generación X/Generación Y,Generación X
Asia,Kazakhstan,1997,masculino,253.0,398.0,651.0,Generación X/Generación Y,Generación X
Asia,Kazakhstan,1998,femenino,78.0,74.0,152.0,Generación X/Generación Y,Generación X
Asia,Kazakhstan,1998,masculino,206.0,388.0,594.0,Generación X/Generación Y,Generación X
Asia,Kazakhstan,1999,femenino,66.0,58.0,124.0,Generación X/Generación Y,Generación X
Asia,Kazakhstan,1999,masculino,226.0,383.0,609.0,Generación X/Generación Y,Generación X
Asia,Kazakhstan,2000,femenino,83.0,86.0,169.0,Generación X/Generación Y,Generación X
Asia,Kazakhstan,2000,masculino,244.0,379.0,623.0,Generación X/Generación Y,Generación X
Asia,Kazakhstan,2001,femenino,65.0,93.0,158.0,Generación Y,Generación X
Asia,Kazakhstan,2001,masculino,224.0,436.0,660.0,Generación Y,Generación X
Asia,Kazakhstan,2002,femenino,78.0,82.0,160.0,Generación Y,Generación X/Generación Y
Asia,Kazakhstan,2002,masculino,240.0,381.0,621.0,Generación Y,Generación X/Generación Y
Asia,Kazakhstan,2003,femenino,68.0,89.0,157.0,Generación Y,Generación X/Generación Y
Asia,Kazakhstan,2003,masculino,236.0,416.0,652.0,Generación Y,Generación X/Generación Y
Asia,Kazakhstan,2004,femenino,94.0,83.0,177.0,Generación Y,Generación X/Generación Y
Asia,Kazakhstan,2004,masculino,255.0,480.0,735.0,Generación Y,Generación X/Generación Y
Asia,Kazakhstan,2005,femenino,78.0,75.0,153.0,Generación Y,Generación X/Generación Y
Asia,Kazakhstan,2005,masculino,241.0,394.0,635.0,Generación Y,Generación X/Generación Y
Asia,Kazakhstan,2006,femenino,87.0,94.0,181.0,Generación Y,Generación Y
Asia,Kazakhstan,2006,masculino,244.0,413.0,657.0,Generación Y,Generación Y
Asia,Kazakhstan,2007,femenino,115.0,88.0,203.0,Generación Y,Generación Y
Asia,Kazakhstan,2007,masculino,241.0,407.0,648.0,Generación Y,Generación Y
Asia,Kazakhstan,2008,femenino,132.0,107.0,239.0,Generación Y,Generación Y
Asia,Kazakhstan,2008,masculino,232.0,425.0,657.0,Generación Y,Generación Y
Asia,Kazakhstan,2009,femenino,110.0,104.0,214.0,Generación Y,Generación Y
Asia,Kazakhstan,2009,masculino,206.0,402.0,608.0,Generación Y,Generación Y
Asia,Kazakhstan,2010,femenino,107.0,86.0,193.0,Generación Y,Generación Y
Asia,Kazakhstan,2010,masculino,184.0,344.0,528.0,Generación Y,Generación Y
Asia,Kazakhstan,2011,femenino,95.0,76.0,171.0,Generación Y,Generación Y
Asia,Kazakhstan,2011,masculino,147.0,346.0,493.0,Generación Y,Generación Y
Asia,Kazakhstan,2012,femenino,59.0,72.0,131.0,Generación Y/Generación Z,Generación Y
Asia,Kazakhstan,2012,masculino,139.0,287.0,426.0,Generación Y/Generación Z,Generación Y
Asia,Kazakhstan,2013,femenino,83.0,99.0,182.0,Generación Y/Generación Z,Generación Y
Asia,Kazakhstan,2013,masculino,163.0,286.0,449.0,Generación Y/Generación Z,Generación Y
Asia,Kazakhstan,2014,femenino,67.0,65.0,132.0,Generación Y/Generación Z,Generación Y
Asia,Kazakhstan,2014,masculino,121.0,235.0,356.0,Generación Y/Generación Z,Generación Y
Asia,Kazakhstan,2015,femenino,62.0,65.0,127.0,Generación Y/Generación Z,Generación Y
Asia,Kazakhstan,2015,masculino,110.0,202.0,312.0,Generación Y/Generación Z,Generación Y
Asia,Kazakhstan,2016,femenino,46.0,55.0,101.0,Generación Z,Generación Y
Asia,Kazakhstan,2016,masculino,81.0,159.0,240.0,Generación Z,Generación Y
Asia,Kazakhstan,2017,femenino,62.0,65.0,127.0,Generación Z,Generación Y/Generación Z
Asia,Kazakhstan,2017,masculino,80.0,180.0,260.0,Generación Z,Generación Y/Generación Z
Asia,Kazakhstan,2018,femenino,33.0,57.0,90.0,Generación Z,Generación Y/Generación Z
Asia,Kazakhstan,2018,masculino,78.0,178.0,256.0,Generación Z,Generación Y/Generación Z
Asia,Kazakhstan,2019,femenino,36.0,43.0,79.0,Generación Z,Generación Y/Generación Z
Asia,Kazakhstan,2019,masculino,83.0,140.0,223.0,Generación Z,Generación Y/Generación Z
Asia,Kazakhstan,2020,femenino,36.0,34.0,70.0,Generación Z,Generación Y/Generación Z
Asia,Kazakhstan,2020,masculino,62.0,109.0,171.0,Generación Z,Generación Y/Generación Z
Asia,Kuwait,1972,femenino,0.0,1.0,1.0,Boomers,Boomers
Asia,Kuwait,1975,femenino,1.0,0.0,1.0,Boomers,Boomers
Asia,Kuwait,1975,masculino,0.0,1.0,1.0,Boomers,Boomers
Asia,Kuwait,1978,masculino,0.0,2.0,2.0,Boomers,Boomers
Asia,Kuwait,1979,masculino,0.0,1.0,1.0,Boomers,Boomers
Asia,Kuwait,1980,masculino,0.0,1.0,1.0,Boomers/Generación X,Boomers
Asia,Kuwait,1981,masculino,1.0,2.0,3.0,Boomers/Generación X,Boomers
Asia,Kuwait,1982,masculino,0.0,1.0,1.0,Boomers/Generación X,Boomers
Asia,Kuwait,1984,femenino,1.0,0.0,1.0,Generación X,Boomers
Asia,Kuwait,1984,masculino,0.0,1.0,1.0,Generación X,Boomers
Asia,Kuwait,1985,masculino,0.0,2.0,2.0,Generación X,Boomers/Generación X
Asia,Kuwait,1986,masculino,2.0,2.0,4.0,Generación X,Boomers/Generación X
Asia,Kuwait,1987,femenino,1.0,0.0,1.0,Generación X,Boomers/Generación X
Asia,Kuwait,1987,masculino,0.0,1.0,1.0,Generación X,Boomers/Generación X
Asia,Kuwait,1993,masculino,0.0,1.0,1.0,Generación X,Generación X
Asia,Kuwait,1994,masculino,0.0,2.0,2.0,Generación X,Generación X
Asia,Kuwait,1995,femenino,0.0,1.0,1.0,Generación X,Generación X
Asia,Kuwait,1995,masculino,1.0,4.0,5.0,Generación X,Generación X
Asia,Kuwait,1996,femenino,1.0,2.0,3.0,Generación X,Generación X
Asia,Kuwait,1996,masculino,0.0,1.0,1.0,Generación X,Generación X
Asia,Kuwait,1997,femenino,3.0,2.0,5.0,Generación X/Generación Y,Generación X
Asia,Kuwait,1997,masculino,0.0,2.0,2.0,Generación X/Generación Y,Generación X
Asia,Kuwait,1998,femenino,0.0,3.0,3.0,Generación X/Generación Y,Generación X
Asia,Kuwait,1998,masculino,1.0,0.0,1.0,Generación X/Generación Y,Generación X
Asia,Kuwait,1999,femenino,0.0,1.0,1.0,Generación X/Generación Y,Generación X
Asia,Kuwait,1999,masculino,0.0,2.0,2.0,Generación X/Generación Y,Generación X
Asia,Kuwait,2000,femenino,0.0,2.0,2.0,Generación X/Generación Y,Generación X
Asia,Kuwait,2000,masculino,1.0,2.0,3.0,Generación X/Generación Y,Generación X
Asia,Kuwait,2001,masculino,0.0,2.0,2.0,Generación Y,Generación X
Asia,Kuwait,2002,femenino,1.0,1.0,2.0,Generación Y,Generación X/Generación Y
Asia,Kuwait,2002,masculino,0.0,5.0,5.0,Generación Y,Generación X/Generación Y
Asia,Kuwait,2003,femenino,0.0,2.0,2.0,Generación Y,Generación X/Generación Y
Asia,Kuwait,2003,masculino,0.0,2.0,2.0,Generación Y,Generación X/Generación Y
Asia,Kuwait,2004,femenino,0.0,3.0,3.0,Generación Y,Generación X/Generación Y
Asia,Kuwait,2004,masculino,1.0,4.0,5.0,Generación Y,Generación X/Generación Y
Asia,Kuwait,2005,femenino,0.0,3.0,3.0,Generación Y,Generación X/Generación Y
Asia,Kuwait,2005,masculino,0.0,2.0,2.0,Generación Y,Generación X/Generación Y
Asia,Kuwait,2006,femenino,0.0,2.0,2.0,Generación Y,Generación Y
Asia,Kuwait,2006,masculino,1.0,1.0,2.0,Generación Y,Generación Y
Asia,Kuwait,2007,femenino,0.0,1.0,1.0,Generación Y,Generación Y
Asia,Kuwait,2007,masculino,0.0,5.0,5.0,Generación Y,Generación Y
Asia,Kuwait,2008,femenino,0.0,2.0,2.0,Generación Y,Generación Y
Asia,Kuwait,2008,masculino,1.0,4.0,5.0,Generación Y,Generación Y
Asia,Kuwait,2009,femenino,2.0,1.0,3.0,Generación Y,Generación Y
Asia,Kuwait,2009,masculino,0.0,4.0,4.0,Generación Y,Generación Y
Asia,Kuwait,2010,femenino,0.0,2.0,2.0,Generación Y,Generación Y
Asia,Kuwait,2010,masculino,1.0,0.0,1.0,Generación Y,Generación Y
Asia,Kuwait,2011,femenino,0.0,2.0,2.0,Generación Y,Generación Y
Asia,Kuwait,2011,masculino,0.0,4.0,4.0,Generación Y,Generación Y
Asia,Kuwait,2012,femenino,1.0,3.0,4.0,Generación Y/Generación Z,Generación Y
Asia,Kuwait,2012,masculino,4.0,6.0,10.0,Generación Y/Generación Z,Generación Y
Asia,Kuwait,2013,femenino,0.0,3.0,3.0,Generación Y/Generación Z,Generación Y
Asia,Kuwait,2013,masculino,1.0,1.0,2.0,Generación Y/Generación Z,Generación Y
Asia,Kuwait,2014,femenino,1.0,4.0,5.0,Generación Y/Generación Z,Generación Y
Asia,Kuwait,2014,masculino,2.0,5.0,7.0,Generación Y/Generación Z,Generación Y
Asia,Kuwait,2015,masculino,2.0,6.0,8.0,Generación Y/Generación Z,Generación Y
Asia,Kuwait,2016,masculino,0.0,6.0,6.0,Generación Z,Generación Y
Asia,Kuwait,2017,femenino,2.0,1.0,3.0,Generación Z,Generación Y/Generación Z
Asia,Kuwait,2017,masculino,0.0,11.0,11.0,Generación Z,Generación Y/Generación Z
Asia,Kuwait,2018,femenino,0.0,2.0,2.0,Generación Z,Generación Y/Generación Z
Asia,Kuwait,2018,masculino,2.0,13.0,15.0,Generación Z,Generación Y/Generación Z
Asia,Kuwait,2019,femenino,1.0,0.0,1.0,Generación Z,Generación Y/Generación Z
Asia,Kuwait,2019,masculino,1.0,8.0,9.0,Generación Z,Generación Y/Generación Z
Asia,Kyrgyzstan,1981,femenino,8.0,12.0,20.0,Boomers/Generación X,Boomers
Asia,Kyrgyzstan,1981,masculino,21.0,40.0,61.0,Boomers/Generación X,Boomers
Asia,Kyrgyzstan,1982,femenino,11.0,8.0,19.0,Boomers/Generación X,Boomers
Asia,Kyrgyzstan,1982,masculino,16.0,42.0,58.0,Boomers/Generación X,Boomers
Asia,Kyrgyzstan,1985,femenino,7.0,9.0,16.0,Generación X,Boomers/Generación X
Asia,Kyrgyzstan,1985,masculino,11.0,33.0,44.0,Generación X,Boomers/Generación X
Asia,Kyrgyzstan,1986,femenino,6.0,8.0,14.0,Generación X,Boomers/Generación X
Asia,Kyrgyzstan,1986,masculino,17.0,30.0,47.0,Generación X,Boomers/Generación X
Asia,Kyrgyzstan,1987,femenino,12.0,13.0,25.0,Generación X,Boomers/Generación X
Asia,Kyrgyzstan,1987,masculino,15.0,36.0,51.0,Generación X,Boomers/Generación X
Asia,Kyrgyzstan,1988,femenino,10.0,7.0,17.0,Generación X,Boomers/Generación X
Asia,Kyrgyzstan,1988,masculino,34.0,23.0,57.0,Generación X,Boomers/Generación X
Asia,Kyrgyzstan,1989,femenino,11.0,14.0,25.0,Generación X,Generación X
Asia,Kyrgyzstan,1989,masculino,27.0,30.0,57.0,Generación X,Generación X
Asia,Kyrgyzstan,1990,femenino,15.0,16.0,31.0,Generación X,Generación X
Asia,Kyrgyzstan,1990,masculino,23.0,31.0,54.0,Generación X,Generación X
Asia,Kyrgyzstan,1991,femenino,21.0,15.0,36.0,Generación X,Generación X
Asia,Kyrgyzstan,1991,masculino,23.0,26.0,49.0,Generación X,Generación X
Asia,Kyrgyzstan,1992,femenino,16.0,14.0,30.0,Generación X,Generación X
Asia,Kyrgyzstan,1992,masculino,32.0,33.0,65.0,Generación X,Generación X
Asia,Kyrgyzstan,1993,femenino,10.0,6.0,16.0,Generación X,Generación X
Asia,Kyrgyzstan,1993,masculino,33.0,40.0,73.0,Generación X,Generación X
Asia,Kyrgyzstan,1994,femenino,5.0,7.0,12.0,Generación X,Generación X
Asia,Kyrgyzstan,1994,masculino,29.0,49.0,78.0,Generación X,Generación X
Asia,Kyrgyzstan,1995,femenino,26.0,15.0,41.0,Generación X,Generación X
Asia,Kyrgyzstan,1995,masculino,36.0,49.0,85.0,Generación X,Generación X
Asia,Kyrgyzstan,1996,femenino,6.0,12.0,18.0,Generación X,Generación X
Asia,Kyrgyzstan,1996,masculino,23.0,48.0,71.0,Generación X,Generación X
Asia,Kyrgyzstan,1997,femenino,12.0,5.0,17.0,Generación X/Generación Y,Generación X
Asia,Kyrgyzstan,1997,masculino,26.0,64.0,90.0,Generación X/Generación Y,Generación X
Asia,Kyrgyzstan,1998,femenino,13.0,9.0,22.0,Generación X/Generación Y,Generación X
Asia,Kyrgyzstan,1998,masculino,36.0,53.0,89.0,Generación X/Generación Y,Generación X
Asia,Kyrgyzstan,1999,femenino,11.0,12.0,23.0,Generación X/Generación Y,Generación X
Asia,Kyrgyzstan,1999,masculino,36.0,51.0,87.0,Generación X/Generación Y,Generación X
Asia,Kyrgyzstan,2000,femenino,14.0,10.0,24.0,Generación X/Generación Y,Generación X
Asia,Kyrgyzstan,2000,masculino,29.0,49.0,78.0,Generación X/Generación Y,Generación X
Asia,Kyrgyzstan,2001,femenino,12.0,6.0,18.0,Generación Y,Generación X
Asia,Kyrgyzstan,2001,masculino,50.0,69.0,119.0,Generación Y,Generación X
Asia,Kyrgyzstan,2002,femenino,13.0,14.0,27.0,Generación Y,Generación X/Generación Y
Asia,Kyrgyzstan,2002,masculino,42.0,54.0,96.0,Generación Y,Generación X/Generación Y
Asia,Kyrgyzstan,2003,femenino,15.0,13.0,28.0,Generación Y,Generación X/Generación Y
Asia,Kyrgyzstan,2003,masculino,32.0,39.0,71.0,Generación Y,Generación X/Generación Y
Asia,Kyrgyzstan,2004,femenino,12.0,6.0,18.0,Generación Y,Generación X/Generación Y
Asia,Kyrgyzstan,2004,masculino,25.0,44.0,69.0,Generación Y,Generación X/Generación Y
Asia,Kyrgyzstan,2005,femenino,16.0,10.0,26.0,Generación Y,Generación X/Generación Y
Asia,Kyrgyzstan,2005,masculino,29.0,53.0,82.0,Generación Y,Generación X/Generación Y
Asia,Kyrgyzstan,2006,femenino,16.0,18.0,34.0,Generación Y,Generación Y
Asia,Kyrgyzstan,2006,masculino,32.0,46.0,78.0,Generación Y,Generación Y
Asia,Kyrgyzstan,2007,femenino,17.0,24.0,41.0,Generación Y,Generación Y
Asia,Kyrgyzstan,2007,masculino,33.0,57.0,90.0,Generación Y,Generación Y
Asia,Kyrgyzstan,2008,femenino,11.0,7.0,18.0,Generación Y,Generación Y
Asia,Kyrgyzstan,2008,masculino,35.0,54.0,89.0,Generación Y,Generación Y
Asia,Kyrgyzstan,2009,femenino,23.0,14.0,37.0,Generación Y,Generación Y
Asia,Kyrgyzstan,2009,masculino,35.0,45.0,80.0,Generación Y,Generación Y
Asia,Kyrgyzstan,2010,femenino,20.0,20.0,40.0,Generación Y,Generación Y
Asia,Kyrgyzstan,2010,masculino,29.0,57.0,86.0,Generación Y,Generación Y
Asia,Kyrgyzstan,2011,femenino,26.0,21.0,47.0,Generación Y,Generación Y
Asia,Kyrgyzstan,2011,masculino,50.0,32.0,82.0,Generación Y,Generación Y
Asia,Kyrgyzstan,2012,femenino,23.0,17.0,40.0,Generación Y/Generación Z,Generación Y
Asia,Kyrgyzstan,2012,masculino,36.0,37.0,73.0,Generación Y/Generación Z,Generación Y
Asia,Kyrgyzstan,2013,femenino,21.0,16.0,37.0,Generación Y/Generación Z,Generación Y
Asia,Kyrgyzstan,2013,masculino,32.0,42.0,74.0,Generación Y/Generación Z,Generación Y
Asia,Kyrgyzstan,2014,femenino,20.0,9.0,29.0,Generación Y/Generación Z,Generación Y
Asia,Kyrgyzstan,2014,masculino,27.0,34.0,61.0,Generación Y/Generación Z,Generación Y
Asia,Kyrgyzstan,2015,femenino,23.0,12.0,35.0,Generación Y/Generación Z,Generación Y
Asia,Kyrgyzstan,2015,masculino,29.0,36.0,65.0,Generación Y/Generación Z,Generación Y
Asia,Kyrgyzstan,2016,femenino,16.0,9.0,25.0,Generación Z,Generación Y
Asia,Kyrgyzstan,2016,masculino,23.0,34.0,57.0,Generación Z,Generación Y
Asia,Kyrgyzstan,2017,femenino,14.0,11.0,25.0,Generación Z,Generación Y/Generación Z
Asia,Kyrgyzstan,2017,masculino,20.0,26.0,46.0,Generación Z,Generación Y/Generación Z
Asia,Kyrgyzstan,2018,femenino,10.0,15.0,25.0,Generación Z,Generación Y/Generación Z
Asia,Kyrgyzstan,2018,masculino,27.0,24.0,51.0,Generación Z,Generación Y/Generación Z
Asia,Kyrgyzstan,2019,femenino,10.0,11.0,21.0,Generación Z,Generación Y/Generación Z
Asia,Kyrgyzstan,2019,masculino,23.0,27.0,50.0,Generación Z,Generación Y/Generación Z
Asia,Lebanon,2019,femenino,2.0,0.0,2.0,Generación Z,Generación Y/Generación Z
Asia,Lebanon,2019,masculino,2.0,1.0,3.0,Generación Z,Generación Y/Generación Z
Asia,Lebanon,2020,femenino,0.0,2.0,2.0,Generación Z,Generación Y/Generación Z
Asia,Lebanon,2020,masculino,1.0,2.0,3.0,Generación Z,Generación Y/Generación Z
Asia,Malaysia,2000,femenino,3.0,4.0,7.0,Generación X/Generación Y,Generación X
Asia,Malaysia,2000,masculino,3.0,13.0,16.0,Generación X/Generación Y,Generación X
Asia,Malaysia,2001,femenino,1.0,1.0,2.0,Generación Y,Generación X
Asia,Malaysia,2001,masculino,0.0,7.0,7.0,Generación Y,Generación X
Asia,Malaysia,2002,femenino,1.0,1.0,2.0,Generación Y,Generación X/Generación Y
Asia,Malaysia,2002,masculino,0.0,4.0,4.0,Generación Y,Generación X/Generación Y
Asia,Malaysia,2003,femenino,2.0,3.0,5.0,Generación Y,Generación X/Generación Y
Asia,Malaysia,2003,masculino,2.0,3.0,5.0,Generación Y,Generación X/Generación Y
Asia,Malaysia,2004,femenino,3.0,1.0,4.0,Generación Y,Generación X/Generación Y
Asia,Malaysia,2004,masculino,0.0,4.0,4.0,Generación Y,Generación X/Generación Y
Asia,Malaysia,2005,masculino,2.0,3.0,5.0,Generación Y,Generación X/Generación Y
Asia,Malaysia,2006,femenino,1.0,1.0,2.0,Generación Y,Generación Y
Asia,Malaysia,2006,masculino,3.0,3.0,6.0,Generación Y,Generación Y
Asia,Malaysia,2007,femenino,2.0,1.0,3.0,Generación Y,Generación Y
Asia,Malaysia,2007,masculino,1.0,3.0,4.0,Generación Y,Generación Y
Asia,Malaysia,2008,femenino,0.0,3.0,3.0,Generación Y,Generación Y
Asia,Malaysia,2009,femenino,1.0,1.0,2.0,Generación Y,Generación Y
Asia,Malaysia,2009,masculino,3.0,3.0,6.0,Generación Y,Generación Y
Asia,Malaysia,2010,femenino,2.0,0.0,2.0,Generación Y,Generación Y
Asia,Malaysia,2010,masculino,0.0,2.0,2.0,Generación Y,Generación Y
Asia,Malaysia,2011,femenino,2.0,1.0,3.0,Generación Y,Generación Y
Asia,Malaysia,2011,masculino,2.0,3.0,5.0,Generación Y,Generación Y
Asia,Malaysia,2012,femenino,0.0,1.0,1.0,Generación Y/Generación Z,Generación Y
Asia,Malaysia,2012,masculino,2.0,2.0,4.0,Generación Y/Generación Z,Generación Y
Asia,Malaysia,2013,masculino,0.0,4.0,4.0,Generación Y/Generación Z,Generación Y
Asia,Malaysia,2014,masculino,2.0,2.0,4.0,Generación Y/Generación Z,Generación Y
Asia,Malaysia,2015,femenino,1.0,1.0,2.0,Generación Y/Generación Z,Generación Y
Asia,Malaysia,2015,masculino,0.0,3.0,3.0,Generación Y/Generación Z,Generación Y
Asia,Malaysia,2016,masculino,0.0,1.0,1.0,Generación Z,Generación Y
Asia,Malaysia,2017,masculino,1.0,3.0,4.0,Generación Z,Generación Y/Generación Z
Asia,Malaysia,2018,femenino,1.0,0.0,1.0,Generación Z,Generación Y/Generación Z
Asia,Malaysia,2018,masculino,0.0,2.0,2.0,Generación Z,Generación Y/Generación Z
Asia,Malaysia,2020,femenino,0.0,1.0,1.0,Generación Z,Generación Y/Generación Z
Asia,Malaysia,2020,masculino,1.0,1.0,2.0,Generación Z,Generación Y/Generación Z
Asia,Maldives,2001,masculino,0.0,1.0,1.0,Generación Y,Generación X
Asia,Maldives,2002,femenino,1.0,0.0,1.0,Generación Y,Generación X/Generación Y
Asia,Maldives,2002,masculino,1.0,0.0,1.0,Generación Y,Generación X/Generación Y
Asia,Maldives,2007,femenino,1.0,0.0,1.0,Generación Y,Generación Y
Asia,Maldives,2007,masculino,1.0,0.0,1.0,Generación Y,Generación Y
Asia,Maldives,2010,masculino,0.0,1.0,1.0,Generación Y,Generación Y
Asia,Maldives,2013,masculino,0.0,1.0,1.0,Generación Y/Generación Z,Generación Y
Asia,Maldives,2016,femenino,1.0,0.0,1.0,Generación Z,Generación Y
Asia,Maldives,2016,masculino,0.0,1.0,1.0,Generación Z,Generación Y
Asia,Mongolia,2016,femenino,11.0,7.0,18.0,Generación Z,Generación Y
Asia,Mongolia,2016,masculino,33.0,52.0,85.0,Generación Z,Generación Y
Asia,Mongolia,2017,femenino,15.0,12.0,27.0,Generación Z,Generación Y/Generación Z
Asia,Mongolia,2017,masculino,28.0,53.0,81.0,Generación Z,Generación Y/Generación Z
Asia,Mongolia,2018,femenino,12.0,8.0,20.0,Generación Z,Generación Y/Generación Z
Asia,Mongolia,2018,masculino,31.0,36.0,67.0,Generación Z,Generación Y/Generación Z
Asia,Mongolia,2019,femenino,7.0,9.0,16.0,Generación Z,Generación Y/Generación Z
Asia,Mongolia,2019,masculino,24.0,47.0,71.0,Generación Z,Generación Y/Generación Z
Asia,Mongolia,2020,femenino,13.0,8.0,21.0,Generación Z,Generación Y/Generación Z
Asia,Mongolia,2020,masculino,22.0,27.0,49.0,Generación Z,Generación Y/Generación Z
Asia,Oman,2009,masculino,0.0,3.0,3.0,Generación Y,Generación Y
Asia,Oman,2010,masculino,1.0,3.0,4.0,Generación Y,Generación Y
Asia,Oman,2017,femenino,0.0,1.0,1.0,Generación Z,Generación Y/Generación Z
Asia,Oman,2017,masculino,0.0,2.0,2.0,Generación Z,Generación Y/Generación Z
Asia,Oman,2019,masculino,0.0,1.0,1.0,Generación Z,Generación Y/Generación Z
