Region,País,Años,Sexo,5-9 Años,10-14 Años,N° de suicidios,G 5-9 Años,G 10-14 Años
Central and South America,Colombia,2017,femenino,0.0,43.0,43.0,Generación Z,Generación Z
Central and South America,Colombia,2017,masculino,3.0,64.0,67.0,Generación Z,Generación Z
Central and South America,Colombia,2018,femenino,0.0,58.0,58.0,Generación Z/Generación Alfa,Generación Z
Central and South America,Colombia,2018,masculino,1.0,56.0,57.0,Generación Z/Generación Alfa,Generación Z
Central and South America,Colombia,2019,femenino,3.0,56.0,59.0,Generación Z/Generación Alfa,Generación Z
Central and South America,Colombia,2019,masculino,1.0,75.0,76.0,Generación Z/Generación Alfa,Generación Z
Central and South America,Colombia,2020,femenino,3.0,52.0,55.0,Generación Z/Generación Alfa,Generación Z
Central and South America,Colombia,2020,masculino,4.0,68.0,72.0,Generación Z/Generación Alfa,Generación Z
Central and South America,Costa Rica,1969,masculino,0.0,2.0,2.0,Boomers,Boomers
Central and South America,Costa Rica,1970,femenino,0.0,2.0,2.0,Boomers/Generación X,Boomers
Central and South America,Costa Rica,1972,masculino,0.0,1.0,1.0,Boomers/Generación X,Boomers
Central and South America,Costa Rica,1974,femenino,0.0,1.0,1.0,Generación X,Boomers
Central and South America,Costa Rica,1974,masculino,0.0,1.0,1.0,Generación X,Boomers
Central and South America,Costa Rica,1975,masculino,1.0,0.0,1.0,Generación X,Boomers/Generación X
Central and South America,Costa Rica,1976,masculino,0.0,1.0,1.0,Generación X,Boomers/Generación X
Central and South America,Costa Rica,1979,masculino,0.0,2.0,2.0,Generación X,Generación X
Central and South America,Costa Rica,1980,masculino,0.0,3.0,3.0,Generación X,Generación X
Central and South America,Costa Rica,1981,femenino,0.0,3.0,3.0,Generación X,Generación X
Central and South America,Costa Rica,1983,masculino,0.0,1.0,1.0,Generación X,Generación X
Central and South America,Costa Rica,1984,femenino,0.0,1.0,1.0,Generación X,Generación X
Central and South America,Costa Rica,1984,masculino,0.0,1.0,1.0,Generación X,Generación X
Central and South America,Costa Rica,1985,femenino,0.0,1.0,1.0,Generación X,Generación X
Central and South America,Costa Rica,1985,masculino,0.0,2.0,2.0,Generación X,Generación X
Central and South America,Costa Rica,1986,femenino,0.0,1.0,1.0,Generación X,Generación X
Central and South America,Costa Rica,1986,masculino,0.0,1.0,1.0,Generación X,Generación X
Central and South America,Costa Rica,1987,femenino,0.0,2.0,2.0,Generación X/Generación Y,Generación X
Central and South America,Costa Rica,1989,femenino,0.0,2.0,2.0,Generación X/Generación Y,Generación X
Central and South America,Costa Rica,1989,masculino,0.0,2.0,2.0,Generación X/Generación Y,Generación X
Central and South America,Costa Rica,1990,femenino,0.0,1.0,1.0,Generación X/Generación Y,Generación X
Central and South America,Costa Rica,1990,masculino,0.0,4.0,4.0,Generación X/Generación Y,Generación X
Central and South America,Costa Rica,1991,masculino,0.0,1.0,1.0,Generación Y,Generación X
Central and South America,Costa Rica,1992,masculino,0.0,2.0,2.0,Generación Y,Generación X/Generación Y
Central and South America,Costa Rica,1994,masculino,0.0,3.0,3.0,Generación Y,Generación X/Generación Y
Central and South America,Costa Rica,1995,femenino,0.0,1.0,1.0,Generación Y,Generación X/Generación Y
Central and South America,Costa Rica,1995,masculino,1.0,4.0,5.0,Generación Y,Generación X/Generación Y
Central and South America,Costa Rica,1996,femenino,0.0,1.0,1.0,Generación Y,Generación Y
Central and South America,Costa Rica,1996,masculino,0.0,2.0,2.0,Generación Y,Generación Y
Central and South America,Costa Rica,1997,femenino,0.0,2.0,2.0,Generación Y,Generación Y
Central and South America,Costa Rica,1997,masculino,0.0,5.0,5.0,Generación Y,Generación Y
Central and South America,Costa Rica,1998,femenino,0.0,2.0,2.0,Generación Y,Generación Y
Central and South America,Costa Rica,1998,masculino,1.0,3.0,4.0,Generación Y,Generación Y
Central and South America,Costa Rica,1999,femenino,0.0,1.0,1.0,Generación Y,Generación Y
Central and South America,Costa Rica,2000,femenino,0.0,1.0,1.0,Generación Y,Generación Y
Central and South America,Costa Rica,2000,masculino,0.0,1.0,1.0,Generación Y,Generación Y
Central and South America,Costa Rica,2001,femenino,0.0,1.0,1.0,Generación Y,Generación Y
Central and South America,Costa Rica,2001,masculino,0.0,4.0,4.0,Generación Y,Generación Y
Central and South America,Costa Rica,2002,femenino,0.0,1.0,1.0,Generación Y/Generación Z,Generación Y
Central and South America,Costa Rica,2002,masculino,0.0,4.0,4.0,Generación Y/Generación Z,Generación Y
Central and South America,Costa Rica,2003,femenino,0.0,2.0,2.0,Generación Y/Generación Z,Generación Y
Central and South America,Costa Rica,2003,masculino,0.0,2.0,2.0,Generación Y/Generación Z,Generación Y
Central and South America,Costa Rica,2004,femenino,0.0,3.0,3.0,Generación Y/Generación Z,Generación Y
Central and South America,Costa Rica,2004,masculino,0.0,2.0,2.0,Generación Y/Generación Z,Generación Y
Central and South America,Costa Rica,2005,femenino,0.0,2.0,2.0,Generación Y/Generación Z,Generación Y
Central and South America,Costa Rica,2005,masculino,0.0,2.0,2.0,Generación Y/Generación Z,Generación Y
Central and South America,Costa Rica,2006,femenino,0.0,5.0,5.0,Generación Z,Generación Y
Central and South America,Costa Rica,2006,masculino,1.0,5.0,6.0,Generación Z,Generación Y
Central and South America,Costa Rica,2007,femenino,0.0,1.0,1.0,Generación Z,Generación Y/Generación Z
Central and South America,Costa Rica,2007,masculino,0.0,1.0,1.0,Generación Z,Generación Y/Generación Z
Central and South America,Costa Rica,2008,femenino,0.0,2.0,2.0,Generación Z,Generación Y/Generación Z
Central and South America,Costa Rica,2008,masculino,0.0,1.0,1.0,Generación Z,Generación Y/Generación Z
Central and South America,Costa Rica,2009,femenino,0.0,3.0,3.0,Generación Z,Generación Y/Generación Z
Central and South America,Costa Rica,2009,masculino,0.0,1.0,1.0,Generación Z,Generación Y/Generación Z
Central and South America,Costa Rica,2010,masculino,0.0,5.0,5.0,Generación Z,Generación Y/Generación Z
Central and South America,Costa Rica,2011,femenino,0.0,2.0,2.0,Generación Z,Generación Z
Central and South America,Costa Rica,2011,masculino,0.0,5.0,5.0,Generación Z,Generación Z
Central and South America,Costa Rica,2012,femenino,0.0,3.0,3.0,Generación Z,Generación Z
Central and South America,Costa Rica,2012,masculino,1.0,4.0,5.0,Generación Z,Generación Z
Central and South America,Costa Rica,2013,femenino,0.0,1.0,1.0,Generación Z,Generación Z
Central and South America,Costa Rica,2013,masculino,0.0,6.0,6.0,Generación Z,Generación Z
Central and South America,Costa Rica,2014,femenino,0.0,3.0,3.0,Generación Z,Generación Z
Central and South America,Costa Rica,2014,masculino,0.0,3.0,3.0,Generación Z,Generación Z
Central and South America,Costa Rica,2015,femenino,0.0,4.0,4.0,Generación Z,Generación Z
Central and South America,Costa Rica,2015,masculino,0.0,2.0,2.0,Generación Z,Generación Z
Central and South America,Costa Rica,2016,femenino,0.0,1.0,1.0,Generación Z,Generación Z
Central and South America,Costa Rica,2016,masculino,0.0,4.0,4.0,Generación Z,Generación Z
Central and South America,Costa Rica,2017,femenino,0.0,3.0,3.0,Generación Z,Generación Z
Central and South America,Costa Rica,2017,masculino,1.0,0.0,1.0,Generación Z,Generación Z
Central and South America,Costa Rica,2018,femenino,0.0,4.0,4.0,Generación Z/Generación Alfa,Generación Z
Central and South America,Costa Rica,2018,masculino,0.0,1.0,1.0,Generación Z/Generación Alfa,Generación Z
Central and South America,Costa Rica,2019,femenino,0.0,2.0,2.0,Generación Z/Generación Alfa,Generación Z
Central and South America,Costa Rica,2019,masculino,0.0,5.0,5.0,Generación Z/Generación Alfa,Generación Z
Central and South America,Costa Rica,2020,femenino,0.0,6.0,6.0,Generación Z/Generación Alfa,Generación Z
Central and South America,Costa Rica,2020,masculino,0.0,1.0,1.0,Generación Z/Generación Alfa,Generación Z
Central and South America,Ecuador,1975,femenino,0.0,3.0,3.0,Generación X,Boomers/Generación X
Central and South America,Ecuador,1979,masculino,0.0,2.0,2.0,Generación X,Generación X
Central and South America,Ecuador,1980,femenino,0.0,4.0,4.0,Generación X,Generación X
Central and South America,Ecuador,1980,masculino,0.0,2.0,2.0,Generación X,Generación X
Central and South America,Ecuador,1981,femenino,0.0,6.0,6.0,Generación X,Generación X
Central and South America,Ecuador,1981,masculino,0.0,1.0,1.0,Generación X,Generación X
Central and South America,Ecuador,1982,femenino,0.0,9.0,9.0,Generación X,Generación X
Central and South America,Ecuador,1982,masculino,0.0,1.0,1.0,Generación X,Generación X
Central and South America,Ecuador,1983,femenino,0.0,7.0,7.0,Generación X,Generación X
Central and South America,Ecuador,1983,masculino,0.0,3.0,3.0,Generación X,Generación X
Central and South America,Ecuador,1984,femenino,0.0,3.0,3.0,Generación X,Generación X
Central and South America,Ecuador,1984,masculino,0.0,5.0,5.0,Generación X,Generación X
Central and South America,Ecuador,1985,femenino,0.0,4.0,4.0,Generación X,Generación X
Central and South America,Ecuador,1985,masculino,0.0,7.0,7.0,Generación X,Generación X
Central and South America,Ecuador,1986,femenino,0.0,6.0,6.0,Generación X,Generación X
Central and South America,Ecuador,1986,masculino,0.0,6.0,6.0,Generación X,Generación X
Central and South America,Ecuador,1987,femenino,0.0,4.0,4.0,Generación X/Generación Y,Generación X
Central and South America,Ecuador,1987,masculino,0.0,8.0,8.0,Generación X/Generación Y,Generación X
Central and South America,Ecuador,1988,femenino,0.0,5.0,5.0,Generación X/Generación Y,Generación X
Central and South America,Ecuador,1988,masculino,0.0,4.0,4.0,Generación X/Generación Y,Generación X
Central and South America,Ecuador,1989,femenino,0.0,5.0,5.0,Generación X/Generación Y,Generación X
Central and South America,Ecuador,1989,masculino,0.0,7.0,7.0,Generación X/Generación Y,Generación X
Central and South America,Ecuador,1990,femenino,0.0,5.0,5.0,Generación X/Generación Y,Generación X
Central and South America,Ecuador,1990,masculino,0.0,6.0,6.0,Generación X/Generación Y,Generación X
Central and South America,Ecuador,1991,femenino,0.0,9.0,9.0,Generación Y,Generación X
Central and South America,Ecuador,1991,masculino,0.0,3.0,3.0,Generación Y,Generación X
Central and South America,Ecuador,1992,femenino,0.0,13.0,13.0,Generación Y,Generación X/Generación Y
Central and South America,Ecuador,1992,masculino,0.0,7.0,7.0,Generación Y,Generación X/Generación Y
Central and South America,Ecuador,1993,femenino,0.0,9.0,9.0,Generación Y,Generación X/Generación Y
Central and South America,Ecuador,1993,masculino,0.0,7.0,7.0,Generación Y,Generación X/Generación Y
Central and South America,Ecuador,1994,femenino,0.0,12.0,12.0,Generación Y,Generación X/Generación Y
Central and South America,Ecuador,1994,masculino,0.0,12.0,12.0,Generación Y,Generación X/Generación Y
Central and South America,Ecuador,1995,femenino,0.0,10.0,10.0,Generación Y,Generación X/Generación Y
Central and South America,Ecuador,1995,masculino,0.0,6.0,6.0,Generación Y,Generación X/Generación Y
Central and South America,Ecuador,1996,femenino,0.0,17.0,17.0,Generación Y,Generación Y
Central and South America,Ecuador,1996,masculino,0.0,7.0,7.0,Generación Y,Generación Y
Central and South America,Ecuador,1997,femenino,0.0,24.0,24.0,Generación Y,Generación Y
Central and South America,Ecuador,1997,masculino,0.0,14.0,14.0,Generación Y,Generación Y
Central and South America,Ecuador,1998,femenino,0.0,12.0,12.0,Generación Y,Generación Y
Central and South America,Ecuador,1998,masculino,0.0,14.0,14.0,Generación Y,Generación Y
Central and South America,Ecuador,1999,femenino,0.0,18.0,18.0,Generación Y,Generación Y
Central and South America,Ecuador,1999,masculino,0.0,22.0,22.0,Generación Y,Generación Y
Central and South America,Ecuador,2000,femenino,0.0,12.0,12.0,Generación Y,Generación Y
Central and South America,Ecuador,2000,masculino,0.0,16.0,16.0,Generación Y,Generación Y
Central and South America,Ecuador,2001,femenino,0.0,17.0,17.0,Generación Y,Generación Y
Central and South America,Ecuador,2001,masculino,0.0,15.0,15.0,Generación Y,Generación Y
Central and South America,Ecuador,2002,femenino,0.0,23.0,23.0,Generación Y/Generación Z,Generación Y
Central and South America,Ecuador,2002,masculino,0.0,16.0,16.0,Generación Y/Generación Z,Generación Y
Central and South America,Ecuador,2003,femenino,0.0,20.0,20.0,Generación Y/Generación Z,Generación Y
Central and South America,Ecuador,2003,masculino,0.0,11.0,11.0,Generación Y/Generación Z,Generación Y
Central and South America,Ecuador,2004,femenino,0.0,30.0,30.0,Generación Y/Generación Z,Generación Y
Central and South America,Ecuador,2004,masculino,0.0,30.0,30.0,Generación Y/Generación Z,Generación Y
Central and South America,Ecuador,2005,femenino,0.0,26.0,26.0,Generación Y/Generación Z,Generación Y
Central and South America,Ecuador,2005,masculino,0.0,34.0,34.0,Generación Y/Generación Z,Generación Y
Central and South America,Ecuador,2006,femenino,0.0,28.0,28.0,Generación Z,Generación Y
Central and South America,Ecuador,2006,masculino,0.0,29.0,29.0,Generación Z,Generación Y
Central and South America,Ecuador,2007,femenino,0.0,23.0,23.0,Generación Z,Generación Y/Generación Z
Central and South America,Ecuador,2007,masculino,0.0,45.0,45.0,Generación Z,Generación Y/Generación Z
Central and South America,Ecuador,2008,femenino,0.0,22.0,22.0,Generación Z,Generación Y/Generación Z
Central and South America,Ecuador,2008,masculino,0.0,24.0,24.0,Generación Z,Generación Y/Generación Z
Central and South America,Ecuador,2009,femenino,0.0,20.0,20.0,Generación Z,Generación Y/Generación Z
Central and South America,Ecuador,2009,masculino,0.0,23.0,23.0,Generación Z,Generación Y/Generación Z
Central and South America,Ecuador,2010,femenino,0.0,18.0,18.0,Generación Z,Generación Y/Generación Z
Central and South America,Ecuador,2010,masculino,0.0,26.0,26.0,Generación Z,Generación Y/Generación Z
Central and South America,Ecuador,2011,femenino,0.0,32.0,32.0,Generación Z,Generación Z
Central and South America,Ecuador,2011,masculino,0.0,32.0,32.0,Generación Z,Generación Z
Central and South America,Ecuador,2012,femenino,0.0,27.0,27.0,Generación Z,Generación Z
Central and South America,Ecuador,2012,masculino,0.0,39.0,39.0,Generación Z,Generación Z
Central and South America,Ecuador,2013,femenino,0.0,20.0,20.0,Generación Z,Generación Z
Central and South America,Ecuador,2013,masculino,0.0,29.0,29.0,Generación Z,Generación Z
Central and South America,Ecuador,2014,femenino,0.0,18.0,18.0,Generación Z,Generación Z
Central and South America,Ecuador,2014,masculino,0.0,28.0,28.0,Generación Z,Generación Z
Central and South America,Ecuador,2015,femenino,1.0,26.0,27.0,Generación Z,Generación Z
Central and South America,Ecuador,2015,masculino,3.0,32.0,35.0,Generación Z,Generación Z
Central and South America,Ecuador,2016,femenino,0.0,38.0,38.0,Generación Z,Generación Z
Central and South America,Ecuador,2016,masculino,0.0,39.0,39.0,Generación Z,Generación Z
Central and South America,Ecuador,2017,femenino,0.0,30.0,30.0,Generación Z,Generación Z
Central and South America,Ecuador,2017,masculino,1.0,49.0,50.0,Generación Z,Generación Z
Central and South America,Ecuador,2018,femenino,1.0,38.0,39.0,Generación Z/Generación Alfa,Generación Z
Central and South America,Ecuador,2018,masculino,1.0,50.0,51.0,Generación Z/Generación Alfa,Generación Z
Central and South America,Ecuador,2019,femenino,1.0,23.0,24.0,Generación Z/Generación Alfa,Generación Z
Central and South America,Ecuador,2019,masculino,2.0,37.0,39.0,Generación Z/Generación Alfa,Generación Z
Central and South America,Ecuador,2020,femenino,1.0,23.0,24.0,Generación Z/Generación Alfa,Generación Z
Central and South America,Ecuador,2020,masculino,8.0,36.0,44.0,Generación Z/Generación Alfa,Generación Z
Central and South America,El Salvador,1990,femenino,0.0,7.0,7.0,Generación X/Generación Y,Generación X
Central and South America,El Salvador,1990,masculino,0.0,1.0,1.0,Generación X/Generación Y,Generación X
Central and South America,El Salvador,1991,femenino,0.0,8.0,8.0,Generación Y,Generación X
Central and South America,El Salvador,1991,masculino,0.0,1.0,1.0,Generación Y,Generación X
Central and South America,El Salvador,1992,femenino,0.0,6.0,6.0,Generación Y,Generación X/Generación Y
Central and South America,El Salvador,1992,masculino,0.0,6.0,6.0,Generación Y,Generación X/Generación Y
Central and South America,El Salvador,1993,femenino,0.0,13.0,13.0,Generación Y,Generación X/Generación Y
Central and South America,El Salvador,1993,masculino,0.0,4.0,4.0,Generación Y,Generación X/Generación Y
Central and South America,El Salvador,1995,femenino,0.0,16.0,16.0,Generación Y,Generación X/Generación Y
Central and South America,El Salvador,1995,masculino,0.0,4.0,4.0,Generación Y,Generación X/Generación Y
Central and South America,El Salvador,1996,femenino,0.0,7.0,7.0,Generación Y,Generación Y
Central and South America,El Salvador,1996,masculino,0.0,2.0,2.0,Generación Y,Generación Y
Central and South America,El Salvador,1997,femenino,0.0,15.0,15.0,Generación Y,Generación Y
Central and South America,El Salvador,1997,masculino,0.0,1.0,1.0,Generación Y,Generación Y
Central and South America,El Salvador,1998,femenino,0.0,13.0,13.0,Generación Y,Generación Y
Central and South America,El Salvador,1998,masculino,0.0,4.0,4.0,Generación Y,Generación Y
Central and South America,El Salvador,1999,femenino,0.0,14.0,14.0,Generación Y,Generación Y
Central and South America,El Salvador,1999,masculino,1.0,4.0,5.0,Generación Y,Generación Y
Central and South America,El Salvador,2000,femenino,0.0,4.0,4.0,Generación Y,Generación Y
Central and South America,El Salvador,2000,masculino,0.0,2.0,2.0,Generación Y,Generación Y
Central and South America,El Salvador,2001,femenino,0.0,12.0,12.0,Generación Y,Generación Y
Central and South America,El Salvador,2001,masculino,0.0,1.0,1.0,Generación Y,Generación Y
Central and South America,El Salvador,2002,femenino,0.0,7.0,7.0,Generación Y/Generación Z,Generación Y
Central and South America,El Salvador,2002,masculino,0.0,4.0,4.0,Generación Y/Generación Z,Generación Y
Central and South America,El Salvador,2003,femenino,0.0,10.0,10.0,Generación Y/Generación Z,Generación Y
Central and South America,El Salvador,2003,masculino,0.0,3.0,3.0,Generación Y/Generación Z,Generación Y
Central and South America,El Salvador,2004,femenino,0.0,8.0,8.0,Generación Y/Generación Z,Generación Y
Central and South America,El Salvador,2004,masculino,0.0,2.0,2.0,Generación Y/Generación Z,Generación Y
Central and South America,El Salvador,2005,femenino,0.0,12.0,12.0,Generación Y/Generación Z,Generación Y
Central and South America,El Salvador,2005,masculino,1.0,3.0,4.0,Generación Y/Generación Z,Generación Y
Central and South America,El Salvador,2006,femenino,0.0,4.0,4.0,Generación Z,Generación Y
Central and South America,El Salvador,2006,masculino,0.0,5.0,5.0,Generación Z,Generación Y
Central and South America,El Salvador,2007,femenino,0.0,9.0,9.0,Generación Z,Generación Y/Generación Z
Central and South America,El Salvador,2007,masculino,1.0,4.0,5.0,Generación Z,Generación Y/Generación Z
Central and South America,El Salvador,2008,femenino,0.0,5.0,5.0,Generación Z,Generación Y/Generación Z
Central and South America,El Salvador,2008,masculino,1.0,4.0,5.0,Generación Z,Generación Y/Generación Z
Central and South America,El Salvador,2009,femenino,0.0,6.0,6.0,Generación Z,Generación Y/Generación Z
Central and South America,El Salvador,2009,masculino,0.0,3.0,3.0,Generación Z,Generación Y/Generación Z
Central and South America,El Salvador,2010,femenino,1.0,6.0,7.0,Generación Z,Generación Y/Generación Z
Central and South America,El Salvador,2010,masculino,1.0,0.0,1.0,Generación Z,Generación Y/Generación Z
Central and South America,El Salvador,2011,femenino,0.0,12.0,12.0,Generación Z,Generación Z
Central and South America,El Salvador,2011,masculino,0.0,12.0,12.0,Generación Z,Generación Z
Central and South America,El Salvador,2012,femenino,0.0,9.0,9.0,Generación Z,Generación Z
Central and South America,El Salvador,2012,masculino,0.0,11.0,11.0,Generación Z,Generación Z
Central and South America,El Salvador,2013,femenino,0.0,7.0,7.0,Generación Z,Generación Z
Central and South America,El Salvador,2013,masculino,1.0,5.0,6.0,Generación Z,Generación Z
Central and South America,El Salvador,2014,femenino,0.0,4.0,4.0,Generación Z,Generación Z
Central and South America,El Salvador,2014,masculino,0.0,2.0,2.0,Generación Z,Generación Z
Central and South America,El Salvador,2015,femenino,0.0,8.0,8.0,Generación Z,Generación Z
Central and South America,El Salvador,2015,masculino,0.0,2.0,2.0,Generación Z,Generación Z
Central and South America,El Salvador,2016,femenino,0.0,2.0,2.0,Generación Z,Generación Z
Central and South America,El Salvador,2017,femenino,0.0,4.0,4.0,Generación Z,Generación Z
Central and South America,El Salvador,2017,masculino,1.0,1.0,2.0,Generación Z,Generación Z
Central and South America,El Salvador,2018,femenino,0.0,4.0,4.0,Generación Z/Generación Alfa,Generación Z
Central and South America,French Guiana,2002,masculino,0.0,1.0,1.0,Generación Y/Generación Z,Generación Y
Central and South America,French Guiana,2003,masculino,1.0,3.0,4.0,Generación Y/Generación Z,Generación Y
Central and South America,French Guiana,2004,masculino,0.0,1.0,1.0,Generación Y/Generación Z,Generación Y
Central and South America,French Guiana,2005,femenino,0.0,3.0,3.0,Generación Y/Generación Z,Generación Y
Central and South America,French Guiana,2006,masculino,0.0,1.0,1.0,Generación Z,Generación Y
Central and South America,French Guiana,2007,femenino,0.0,1.0,1.0,Generación Z,Generación Y/Generación Z
Central and South America,French Guiana,2007,masculino,0.0,2.0,2.0,Generación Z,Generación Y/Generación Z
Central and South America,French Guiana,2011,masculino,0.0,2.0,2.0,Generación Z,Generación Z
Central and South America,French Guiana,2012,femenino,0.0,1.0,1.0,Generación Z,Generación Z
Central and South America,French Guiana,2012,masculino,0.0,1.0,1.0,Generación Z,Generación Z
Central and South America,French Guiana,2014,masculino,0.0,2.0,2.0,Generación Z,Generación Z
Central and South America,Guatemala,1969,femenino,0.0,1.0,1.0,Boomers,Boomers
Central and South America,Guatemala,1969,masculino,0.0,3.0,3.0,Boomers,Boomers
Central and South America,Guatemala,1970,femenino,0.0,1.0,1.0,Boomers/Generación X,Boomers
Central and South America,Guatemala,1970,masculino,0.0,2.0,2.0,Boomers/Generación X,Boomers
Central and South America,Guatemala,1971,femenino,0.0,1.0,1.0,Boomers/Generación X,Boomers
Central and South America,Guatemala,1971,masculino,0.0,3.0,3.0,Boomers/Generación X,Boomers
Central and South America,Guatemala,1986,femenino,0.0,2.0,2.0,Generación X,Generación X
Central and South America,Guatemala,1986,masculino,0.0,2.0,2.0,Generación X,Generación X
Central and South America,Guatemala,1987,femenino,0.0,2.0,2.0,Generación X/Generación Y,Generación X
Central and South America,Guatemala,1987,masculino,1.0,5.0,6.0,Generación X/Generación Y,Generación X
Central and South America,Guatemala,1988,femenino,0.0,2.0,2.0,Generación X/Generación Y,Generación X
Central and South America,Guatemala,1988,masculino,1.0,2.0,3.0,Generación X/Generación Y,Generación X
Central and South America,Guatemala,1989,femenino,0.0,4.0,4.0,Generación X/Generación Y,Generación X
Central and South America,Guatemala,1989,masculino,1.0,1.0,2.0,Generación X/Generación Y,Generación X
Central and South America,Guatemala,1990,femenino,2.0,0.0,2.0,Generación X/Generación Y,Generación X
Central and South America,Guatemala,1990,masculino,2.0,0.0,2.0,Generación X/Generación Y,Generación X
Central and South America,Guatemala,1991,masculino,1.0,3.0,4.0,Generación Y,Generación X
Central and South America,Guatemala,1993,femenino,0.0,4.0,4.0,Generación Y,Generación X/Generación Y
Central and South America,Guatemala,1993,masculino,2.0,3.0,5.0,Generación Y,Generación X/Generación Y
Central and South America,Guatemala,1994,femenino,1.0,0.0,1.0,Generación Y,Generación X/Generación Y
Central and South America,Guatemala,1994,masculino,3.0,2.0,5.0,Generación Y,Generación X/Generación Y
Central and South America,Guatemala,1995,femenino,0.0,4.0,4.0,Generación Y,Generación X/Generación Y
Central and South America,Guatemala,1995,masculino,1.0,2.0,3.0,Generación Y,Generación X/Generación Y
Central and South America,Guatemala,1996,femenino,1.0,0.0,1.0,Generación Y,Generación Y
Central and South America,Guatemala,1996,masculino,0.0,2.0,2.0,Generación Y,Generación Y
Central and South America,Guatemala,1997,femenino,0.0,3.0,3.0,Generación Y,Generación Y
Central and South America,Guatemala,1997,masculino,0.0,3.0,3.0,Generación Y,Generación Y
Central and South America,Guatemala,1998,femenino,0.0,4.0,4.0,Generación Y,Generación Y
Central and South America,Guatemala,1998,masculino,2.0,3.0,5.0,Generación Y,Generación Y
Central and South America,Guatemala,1999,femenino,1.0,4.0,5.0,Generación Y,Generación Y
Central and South America,Guatemala,1999,masculino,0.0,5.0,5.0,Generación Y,Generación Y
Central and South America,Guatemala,2000,femenino,1.0,2.0,3.0,Generación Y,Generación Y
Central and South America,Guatemala,2000,masculino,1.0,4.0,5.0,Generación Y,Generación Y
Central and South America,Guatemala,2001,femenino,0.0,4.0,4.0,Generación Y,Generación Y
Central and South America,Guatemala,2001,masculino,1.0,1.0,2.0,Generación Y,Generación Y
Central and South America,Guatemala,2002,femenino,0.0,1.0,1.0,Generación Y/Generación Z,Generación Y
Central and South America,Guatemala,2002,masculino,1.0,6.0,7.0,Generación Y/Generación Z,Generación Y
Central and South America,Guatemala,2003,femenino,0.0,7.0,7.0,Generación Y/Generación Z,Generación Y
Central and South America,Guatemala,2003,masculino,3.0,3.0,6.0,Generación Y/Generación Z,Generación Y
Central and South America,Guatemala,2004,femenino,0.0,8.0,8.0,Generación Y/Generación Z,Generación Y
Central and South America,Guatemala,2004,masculino,1.0,5.0,6.0,Generación Y/Generación Z,Generación Y
Central and South America,Guatemala,2005,femenino,0.0,5.0,5.0,Generación Y/Generación Z,Generación Y
Central and South America,Guatemala,2005,masculino,0.0,6.0,6.0,Generación Y/Generación Z,Generación Y
Central and South America,Guatemala,2006,femenino,1.0,4.0,5.0,Generación Z,Generación Y
Central and South America,Guatemala,2006,masculino,2.0,2.0,4.0,Generación Z,Generación Y
Central and South America,Guatemala,2007,femenino,0.0,7.0,7.0,Generación Z,Generación Y/Generación Z
Central and South America,Guatemala,2007,masculino,1.0,2.0,3.0,Generación Z,Generación Y/Generación Z
Central and South America,Guatemala,2008,femenino,0.0,16.0,16.0,Generación Z,Generación Y/Generación Z
Central and South America,Guatemala,2008,masculino,2.0,6.0,8.0,Generación Z,Generación Y/Generación Z
Central and South America,Guatemala,2009,femenino,1.0,9.0,10.0,Generación Z,Generación Y/Generación Z
Central and South America,Guatemala,2009,masculino,0.0,7.0,7.0,Generación Z,Generación Y/Generación Z
Central and South America,Guatemala,2010,femenino,1.0,6.0,7.0,Generación Z,Generación Y/Generación Z
Central and South America,Guatemala,2010,masculino,0.0,6.0,6.0,Generación Z,Generación Y/Generación Z
Central and South America,Guatemala,2011,femenino,0.0,12.0,12.0,Generación Z,Generación Z
Central and South America,Guatemala,2011,masculino,1.0,4.0,5.0,Generación Z,Generación Z
Central and South America,Guatemala,2012,femenino,0.0,9.0,9.0,Generación Z,Generación Z
Central and South America,Guatemala,2012,masculino,0.0,12.0,12.0,Generación Z,Generación Z
Central and South America,Guatemala,2013,femenino,0.0,11.0,11.0,Generación Z,Generación Z
Central and South America,Guatemala,2013,masculino,0.0,8.0,8.0,Generación Z,Generación Z
Central and South America,Guatemala,2014,femenino,1.0,12.0,13.0,Generación Z,Generación Z
Central and South America,Guatemala,2014,masculino,0.0,6.0,6.0,Generación Z,Generación Z
Central and South America,Guatemala,2015,femenino,0.0,13.0,13.0,Generación Z,Generación Z
Central and South America,Guatemala,2015,masculino,0.0,11.0,11.0,Generación Z,Generación Z
Central and South America,Guatemala,2016,femenino,0.0,12.0,12.0,Generación Z,Generación Z
Central and South America,Guatemala,2016,masculino,1.0,11.0,12.0,Generación Z,Generación Z
Central and South America,Guatemala,2017,femenino,0.0,11.0,11.0,Generación Z,Generación Z
Central and South America,Guatemala,2017,masculino,0.0,7.0,7.0,Generación Z,Generación Z
Central and South America,Guatemala,2018,femenino,1.0,13.0,14.0,Generación Z/Generación Alfa,Generación Z
Central and South America,Guatemala,2018,masculino,1.0,8.0,9.0,Generación Z/Generación Alfa,Generación Z
Central and South America,Guatemala,2019,femenino,0.0,19.0,19.0,Generación Z/Generación Alfa,Generación Z
Central and South America,Guatemala,2019,masculino,1.0,18.0,19.0,Generación Z/Generación Alfa,Generación Z
Central and South America,Guatemala,2020,femenino,1.0,23.0,24.0,Generación Z/Generación Alfa,Generación Z
